2014-12-11 20:30:14 UTC [63590]: [1-1] LOG:  00000: database system was shut down at 2014-12-11 20:30:12 UTC
2014-12-11 21:53:15 UTC [19043]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:53:15 UTC [19045]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 21:53:15 UTC [19045]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:53:15 UTC [19046]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 21:53:15 UTC [19046]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:53:15 UTC [19047]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 21:53:15 UTC [19047]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:53:15 UTC [18899]: [32-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.53", size 26685120
2014-12-11 21:53:15 UTC [18899]: [33-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:15 UTC [18899]: [34-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:19 UTC [18899]: [35-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.17", size 525812392
2014-12-11 21:53:19 UTC [18899]: [36-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:19 UTC [18899]: [37-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:30 UTC [18899]: [38-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.40", size 26773600
2014-12-11 21:53:30 UTC [18899]: [39-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:30 UTC [18899]: [40-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:33 UTC [18899]: [41-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.0", size 525348824
2014-12-11 21:53:33 UTC [18899]: [42-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:33 UTC [18899]: [43-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:45 UTC [18899]: [44-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.58", size 26668488
2014-12-11 21:53:45 UTC [18899]: [45-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:45 UTC [18899]: [46-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:48 UTC [18899]: [47-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.21", size 525806904
2014-12-11 21:53:48 UTC [18899]: [48-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:48 UTC [18899]: [49-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:53:59 UTC [18899]: [50-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.55", size 26787040
2014-12-11 21:53:59 UTC [18899]: [51-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:53:59 UTC [18899]: [52-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:02 UTC [18899]: [53-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.22", size 525732928
2014-12-11 21:54:02 UTC [18899]: [54-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:02 UTC [18899]: [55-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:13 UTC [18899]: [56-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.49", size 26751480
2014-12-11 21:54:13 UTC [18899]: [57-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:13 UTC [18899]: [58-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:15 UTC [19057]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 21:54:15 UTC [19057]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:54:15 UTC [19058]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 21:54:15 UTC [19058]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:54:15 UTC [19059]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 21:54:15 UTC [19059]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:54:15 UTC [19060]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 21:54:15 UTC [19060]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:54:15 UTC [19061]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 21:54:15 UTC [19061]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:54:16 UTC [18899]: [59-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.30", size 525516180
2014-12-11 21:54:16 UTC [18899]: [60-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:16 UTC [18899]: [61-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:28 UTC [18899]: [62-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.42", size 26745544
2014-12-11 21:54:28 UTC [18899]: [63-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:28 UTC [18899]: [64-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:31 UTC [18899]: [65-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.14", size 525481684
2014-12-11 21:54:31 UTC [18899]: [66-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:31 UTC [18899]: [67-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:42 UTC [18899]: [68-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.35", size 26684224
2014-12-11 21:54:42 UTC [18899]: [69-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:42 UTC [18899]: [70-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:45 UTC [18899]: [71-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.20", size 525248948
2014-12-11 21:54:45 UTC [18899]: [72-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:45 UTC [18899]: [73-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:56 UTC [18899]: [74-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.60", size 26692736
2014-12-11 21:54:56 UTC [18899]: [75-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:56 UTC [18899]: [76-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:54:59 UTC [18899]: [77-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.15", size 525796908
2014-12-11 21:54:59 UTC [18899]: [78-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:54:59 UTC [18899]: [79-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:55:11 UTC [18899]: [80-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.46", size 26757248
2014-12-11 21:55:11 UTC [18899]: [81-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:55:11 UTC [18899]: [82-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:55:14 UTC [18899]: [83-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.6", size 525401268
2014-12-11 21:55:14 UTC [18899]: [84-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:55:14 UTC [18899]: [85-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:55:15 UTC [19077]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);
2014-12-11 21:55:15 UTC [19077]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:55:15 UTC [19078]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);
2014-12-11 21:55:15 UTC [19078]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:55:15 UTC [19079]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);
2014-12-11 21:55:15 UTC [19079]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:55:15 UTC [19081]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);
2014-12-11 21:55:15 UTC [19081]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:55:15 UTC [19080]: [1-1] LOG:  00000: statement: COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);
2014-12-11 21:55:15 UTC [19080]: [2-1] LOCATION:  exec_simple_query, postgres.c:887
2014-12-11 21:55:25 UTC [18899]: [86-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.61", size 26686576
2014-12-11 21:55:25 UTC [18899]: [87-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:55:25 UTC [18899]: [88-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:55:28 UTC [18899]: [89-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.16", size 525750232
2014-12-11 21:55:28 UTC [18899]: [90-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:55:28 UTC [18899]: [91-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
			from
				lineitem l3
			where
				l3.l_orderkey = l1.l_orderkey
				and l3.l_suppkey <> l1.l_suppkey
				and l3.l_receiptdate > l3.l_commitdate
		)
		and s_nationkey = n_nationkey
		and n_name = 'CANADA'
	group by
		s_name
	order by
		numwait desc,
		s_name
	LIMIT 100;
2014-12-11 21:55:39 UTC [18899]: [92-1] LOG:  00000: temporary file: path "base/pgsql_tmp/pgsql_tmp18899.51", size 26728240
2014-12-11 21:55:39 UTC [18899]: [93-1] LOCATION:  FileClose, fd.c:1213
2014-12-11 21:55:39 UTC [18899]: [94-1] STATEMENT:  select
		s_name,
		count(*) as numwait
	from
		supplier,
		lineitem l1,
		orders,
		nation
	where
		s_suppkey = l1.l_suppkey
		and o_orderkey = l1.l_orderkey
		and o_orderstatus = 'F'
		and l1.l_receiptdate > l1.l_commitdate
		and exists (
			select
				*
			from
				lineitem l2
			where
				l2.l_orderkey = l1.l_orderkey
				and l2.l_suppkey <> l1.l_suppkey
		)
		and not exists (
			select
				*
